@relation snake_game-weka.filters.unsupervised.attribute.Remove-R13-15

@attribute head_x numeric
@attribute head_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute food_left numeric
@attribute food_up numeric
@attribute food_right numeric
@attribute food_down numeric
@attribute left_occ numeric
@attribute up_occ numeric
@attribute right_occ numeric
@attribute down_occ numeric
@attribute dist_left numeric
@attribute dist_up numeric
@attribute dist_right numeric
@attribute dist_down numeric
@attribute direction {UP,DOWN,LEFT,RIGHT}

@data
300,210,400,210,0,0,1,0,0,1,0,0,150,10,120,210,RIGHT
310,210,400,210,0,0,1,0,1,0,0,0,10,220,110,210,RIGHT
320,210,400,210,0,0,1,0,1,0,0,0,10,220,100,210,RIGHT
330,210,400,210,0,0,1,0,1,0,0,0,10,220,90,210,RIGHT
340,210,400,210,0,0,1,0,1,0,0,0,10,220,80,210,RIGHT
350,210,400,210,0,0,1,0,1,0,0,0,10,220,70,210,RIGHT
360,210,400,210,0,0,1,0,1,0,0,0,10,220,60,210,RIGHT
370,210,400,210,0,0,1,0,1,0,0,0,10,220,50,210,RIGHT
380,210,400,210,0,0,1,0,1,0,0,0,10,220,40,210,RIGHT
390,210,400,210,0,0,1,0,1,0,0,0,10,220,30,210,RIGHT
400,210,250,20,1,1,0,0,1,0,0,0,10,220,20,210,UP
400,200,250,20,1,1,0,0,0,0,0,1,100,210,20,10,LEFT
390,200,250,20,1,1,0,0,0,0,1,1,90,210,10,10,LEFT
380,200,250,20,1,1,0,0,0,0,1,1,80,210,10,10,LEFT
370,200,250,20,1,1,0,0,0,0,1,1,70,210,10,10,UP
370,190,250,20,1,1,0,0,0,0,0,1,80,200,50,10,LEFT
360,190,250,20,1,1,0,0,0,0,1,0,70,200,10,20,LEFT
350,190,250,20,1,1,0,0,0,0,1,0,60,200,10,20,UP
350,180,250,20,1,1,0,0,0,0,0,1,100,190,70,10,LEFT
340,180,250,20,1,1,0,0,0,0,1,0,90,190,10,30,LEFT
330,180,250,20,1,1,0,0,0,0,1,0,80,190,10,30,LEFT
320,180,250,20,1,1,0,0,0,0,1,0,70,190,10,30,LEFT
310,180,250,20,1,1,0,0,0,0,1,0,60,190,10,30,LEFT
300,180,250,20,1,1,0,0,0,0,1,0,50,190,10,20,LEFT
290,180,250,20,1,1,0,0,0,0,1,1,40,190,10,10,UP
290,170,250,20,1,1,0,0,0,0,0,1,60,180,130,10,UP
290,160,250,20,1,1,0,0,0,0,0,1,60,170,130,10,UP
290,150,250,20,1,1,0,0,0,0,0,1,80,160,130,10,UP
290,140,250,20,1,1,0,0,0,0,0,1,80,150,130,10,UP
290,130,250,20,1,1,0,0,0,0,0,1,90,140,130,10,LEFT
280,130,250,20,1,1,0,0,0,0,1,0,80,140,10,60,UP
280,120,250,20,1,1,0,0,0,0,0,1,80,130,140,10,LEFT
270,120,250,20,1,1,0,0,0,0,1,0,70,130,10,70,UP
270,110,250,20,1,1,0,0,0,0,0,1,280,120,150,10,UP
270,100,250,20,1,1,0,0,0,0,0,1,280,110,150,10,LEFT
260,100,250,20,1,1,0,0,0,0,1,0,270,110,10,90,UP
260,90,250,20,1,1,0,0,0,0,0,1,270,100,160,10,LEFT
250,90,250,20,0,1,0,0,0,0,1,0,260,100,10,90,UP
250,80,250,20,0,1,0,0,0,0,0,1,260,90,170,10,UP
250,70,250,20,0,1,0,0,0,0,0,1,260,80,170,10,UP
250,60,250,20,0,1,0,0,0,0,0,1,260,70,170,10,UP
250,50,250,20,0,1,0,0,0,0,0,1,260,60,170,10,UP
250,40,250,20,0,1,0,0,0,0,0,1,260,50,170,10,UP
250,30,250,20,0,1,0,0,0,0,0,1,260,40,170,10,UP
250,20,370,160,0,0,1,1,0,0,0,1,260,30,170,10,RIGHT
260,20,370,160,0,0,1,1,1,0,0,0,10,30,160,70,DOWN
260,30,370,160,0,0,1,1,1,1,0,0,10,10,160,60,DOWN
260,40,370,160,0,0,1,1,1,1,0,0,10,10,160,50,DOWN
260,50,370,160,0,0,1,1,1,1,0,0,10,10,160,40,DOWN
260,60,370,160,0,0,1,1,1,1,0,0,10,10,160,30,RIGHT
270,60,370,160,0,0,1,1,1,0,0,0,10,70,150,40,DOWN
270,70,370,160,0,0,1,1,0,1,0,0,20,10,150,30,DOWN
270,80,370,160,0,0,1,1,0,1,0,0,20,10,150,20,RIGHT
280,80,370,160,0,0,1,1,1,0,0,0,10,90,140,40,RIGHT
290,80,370,160,0,0,1,1,1,0,0,0,10,90,130,50,RIGHT
300,80,370,160,0,0,1,1,1,0,0,0,10,90,120,100,RIGHT
310,80,370,160,0,0,1,1,1,0,0,0,10,90,110,100,RIGHT
320,80,370,160,0,0,1,1,1,0,0,0,10,90,100,100,DOWN
320,90,370,160,0,0,1,1,0,1,0,0,60,10,100,90,DOWN
320,100,370,160,0,0,1,1,0,1,0,0,50,10,100,80,RIGHT
330,100,370,160,0,0,1,1,1,0,0,0,10,110,90,80,DOWN
330,110,370,160,0,0,1,1,0,1,0,0,60,10,90,70,DOWN
330,120,370,160,0,0,1,1,0,1,0,0,50,10,90,60,DOWN
330,130,370,160,0,0,1,1,0,1,0,0,40,10,90,50,DOWN
330,140,370,160,0,0,1,1,0,1,0,0,40,10,90,40,DOWN
330,150,370,160,0,0,1,1,0,1,0,0,40,10,90,30,DOWN
330,160,370,160,0,0,1,0,0,1,0,0,40,10,90,20,RIGHT
340,160,370,160,0,0,1,0,1,0,0,0,10,170,80,20,RIGHT
350,160,370,160,0,0,1,0,1,0,0,0,10,170,70,20,RIGHT
360,160,370,160,0,0,1,0,1,0,0,0,10,170,60,30,RIGHT
370,160,40,50,1,1,0,0,1,0,0,0,10,170,50,30,UP
370,150,40,50,1,1,0,0,0,0,0,1,40,160,50,10,UP
370,140,40,50,1,1,0,0,0,0,0,1,40,150,50,10,UP
370,130,40,50,1,1,0,0,0,0,0,1,40,140,50,10,UP
370,120,40,50,1,1,0,0,0,0,0,1,40,130,50,10,UP
370,110,40,50,1,1,0,0,0,0,0,1,40,120,50,10,UP
370,100,40,50,1,1,0,0,0,0,0,1,40,110,50,10,UP
370,90,40,50,1,1,0,0,0,0,0,1,50,100,50,10,LEFT
360,90,40,50,1,1,0,0,0,0,1,0,40,100,10,70,LEFT
350,90,40,50,1,1,0,0,0,0,1,0,30,100,10,70,UP
350,80,40,50,1,1,0,0,0,0,0,1,30,90,70,10,LEFT
340,80,40,50,1,1,0,0,0,0,1,0,20,90,10,80,LEFT
330,80,40,50,1,1,0,0,1,0,1,0,10,90,10,20,UP
330,70,40,50,1,1,0,0,0,0,0,1,60,80,90,10,LEFT
320,70,40,50,1,1,0,0,0,0,1,1,50,80,10,10,LEFT
310,70,40,50,1,1,0,0,0,0,1,1,40,80,10,10,LEFT
300,70,40,50,1,1,0,0,0,0,1,1,30,80,10,10,LEFT
290,70,40,50,1,1,0,0,0,0,1,1,20,80,10,10,UP
290,60,40,50,1,1,0,0,0,0,0,1,20,70,130,10,UP
290,50,40,50,1,0,0,0,0,0,0,1,30,60,130,10,LEFT
280,50,40,50,1,0,0,0,0,0,1,0,20,60,10,30,LEFT
270,50,40,50,1,0,0,0,1,0,1,1,10,60,10,10,UP
270,40,40,50,1,0,0,1,1,0,0,1,10,50,150,10,UP
270,30,40,50,1,0,0,1,1,0,0,1,10,40,150,10,UP
270,20,40,50,1,0,0,1,1,0,0,1,10,30,150,10,UP
270,10,40,50,1,0,0,1,0,0,0,1,280,20,150,10,LEFT
260,10,40,50,1,0,0,1,0,0,1,1,270,20,10,10,LEFT
250,10,40,50,1,0,0,1,0,0,1,1,260,20,10,10,LEFT
240,10,40,50,1,0,0,1,0,0,1,0,250,20,10,410,LEFT
230,10,40,50,1,0,0,1,0,0,1,0,240,20,10,410,DOWN
230,20,40,50,1,0,0,1,0,1,0,0,240,10,20,400,LEFT
220,20,40,50,1,0,0,1,0,0,1,0,230,30,10,400,DOWN
220,30,40,50,1,0,0,1,0,1,0,0,230,10,30,390,DOWN
220,40,40,50,1,0,0,1,0,1,0,0,230,10,30,380,LEFT
210,40,40,50,1,0,0,1,0,0,1,0,220,50,10,380,LEFT
200,40,40,50,1,0,0,1,0,0,1,0,210,50,10,380,LEFT
190,40,40,50,1,0,0,1,0,0,1,0,200,50,10,380,DOWN
190,50,40,50,1,0,0,0,0,1,0,0,200,10,60,370,LEFT
180,50,40,50,1,0,0,0,0,0,1,0,190,60,10,370,LEFT
170,50,40,50,1,0,0,0,0,0,1,0,180,60,10,370,LEFT
160,50,40,50,1,0,0,0,0,0,1,0,170,60,10,370,LEFT
150,50,40,50,1,0,0,0,0,0,1,0,160,60,10,370,LEFT
140,50,40,50,1,0,0,0,0,0,1,0,150,60,10,370,LEFT
130,50,40,50,1,0,0,0,0,0,1,0,140,60,10,370,LEFT
120,50,40,50,1,0,0,0,0,0,1,0,130,60,10,370,LEFT
110,50,40,50,1,0,0,0,0,0,1,0,120,60,10,370,LEFT
100,50,40,50,1,0,0,0,0,0,1,0,110,60,10,370,LEFT
90,50,40,50,1,0,0,0,0,0,1,0,100,60,10,370,LEFT
80,50,40,50,1,0,0,0,0,0,1,0,90,60,10,370,LEFT
70,50,40,50,1,0,0,0,0,0,1,0,80,60,10,370,LEFT
60,50,40,50,1,0,0,0,0,0,1,0,70,60,10,370,LEFT
50,50,40,50,1,0,0,0,0,0,1,0,60,60,10,370,LEFT
40,50,250,270,0,0,1,1,0,0,1,0,50,60,10,370,DOWN
40,60,250,270,0,0,1,1,0,1,0,0,50,10,210,360,DOWN
40,70,250,270,0,0,1,1,0,1,0,0,50,10,210,350,DOWN
40,80,250,270,0,0,1,1,0,1,0,0,50,10,210,340,DOWN
40,90,250,270,0,0,1,1,0,1,0,0,50,10,210,330,DOWN
40,100,250,270,0,0,1,1,0,1,0,0,50,10,220,320,RIGHT
50,100,250,270,0,0,1,1,1,0,0,0,10,50,210,320,RIGHT
60,100,250,270,0,0,1,1,1,0,0,0,10,50,200,320,DOWN
60,110,250,270,0,0,1,1,0,1,0,0,70,10,210,310,RIGHT
70,110,250,270,0,0,1,1,1,0,0,0,10,60,200,310,RIGHT
80,110,250,270,0,0,1,1,1,0,0,0,10,60,190,310,DOWN
80,120,250,270,0,0,1,1,0,1,0,0,90,10,250,300,RIGHT
90,120,250,270,0,0,1,1,1,0,0,0,10,70,240,300,DOWN
90,130,250,270,0,0,1,1,0,1,0,0,100,10,240,290,RIGHT
100,130,250,270,0,0,1,1,1,0,0,0,10,80,230,290,RIGHT
110,130,250,270,0,0,1,1,1,0,0,0,10,80,220,290,DOWN
110,140,250,270,0,0,1,1,0,1,0,0,120,10,220,280,DOWN
110,150,250,270,0,0,1,1,0,1,0,0,120,10,220,270,DOWN
110,160,250,270,0,0,1,1,0,1,0,0,120,10,220,260,RIGHT
120,160,250,270,0,0,1,1,1,0,0,0,10,110,210,260,RIGHT
130,160,250,270,0,0,1,1,1,0,0,0,10,110,200,260,DOWN
130,170,250,270,0,0,1,1,0,1,0,0,140,10,290,250,DOWN
130,180,250,270,0,0,1,1,0,1,0,0,140,10,290,240,RIGHT
140,180,250,270,0,0,1,1,1,0,0,0,10,130,280,240,RIGHT
150,180,250,270,0,0,1,1,1,0,0,0,10,130,270,240,RIGHT
160,180,250,270,0,0,1,1,1,0,0,0,10,130,260,240,DOWN
160,190,250,270,0,0,1,1,0,1,0,0,170,10,260,230,RIGHT
170,190,250,270,0,0,1,1,1,0,0,0,10,140,250,230,DOWN
170,200,250,270,0,0,1,1,0,1,0,0,180,10,250,220,DOWN
170,210,250,270,0,0,1,1,0,1,0,0,180,10,250,210,DOWN
170,220,250,270,0,0,1,1,0,1,0,0,180,10,250,200,DOWN
170,230,250,270,0,0,1,1,0,1,0,0,180,10,250,190,DOWN
170,240,250,270,0,0,1,1,0,1,0,0,180,10,250,180,RIGHT
180,240,250,270,0,0,1,1,1,0,0,0,10,190,240,180,RIGHT
190,240,250,270,0,0,1,1,1,0,0,0,10,190,230,180,DOWN
190,250,250,270,0,0,1,1,0,1,0,0,200,10,230,170,RIGHT
200,250,250,270,0,0,1,1,1,0,0,0,10,210,220,170,RIGHT
210,250,250,270,0,0,1,1,1,0,0,0,10,210,210,170,RIGHT
220,250,250,270,0,0,1,1,1,0,0,0,10,210,200,170,DOWN
220,260,250,270,0,0,1,1,0,1,0,0,230,10,200,160,RIGHT
230,260,250,270,0,0,1,1,1,0,0,0,10,240,190,160,DOWN
230,270,250,270,0,0,1,0,0,1,0,0,240,10,190,150,RIGHT
240,270,250,270,0,0,1,0,1,0,0,0,10,260,180,150,RIGHT
250,270,330,240,0,1,1,0,1,0,0,0,10,260,170,150,RIGHT
260,270,330,240,0,1,1,0,1,0,0,0,10,260,160,150,RIGHT
270,270,330,240,0,1,1,0,1,0,0,0,10,220,150,150,UP
270,260,330,240,0,1,1,0,0,0,0,1,40,210,150,10,RIGHT
280,260,330,240,0,1,1,0,1,0,0,0,10,210,140,160,UP
280,250,330,240,0,1,1,0,0,0,0,1,60,200,140,10,RIGHT
290,250,330,240,0,1,1,0,1,0,0,0,10,180,130,170,RIGHT
300,250,330,240,0,1,1,0,1,0,0,0,10,180,120,170,RIGHT
310,250,330,240,0,1,1,0,1,0,0,0,10,180,110,170,RIGHT
320,250,330,240,0,1,1,0,1,0,0,0,10,180,100,170,UP
320,240,330,240,0,0,1,0,0,0,0,1,130,170,100,10,RIGHT
330,240,330,260,0,0,0,1,1,0,0,0,10,160,90,180,DOWN
330,250,330,260,0,0,0,1,1,1,0,0,10,10,90,170,DOWN
330,260,90,100,1,1,0,0,0,1,0,0,50,10,90,160,RIGHT
340,260,90,100,1,1,0,0,1,0,0,0,10,180,80,160,UP
340,250,90,100,1,1,0,0,1,0,0,1,10,170,80,10,UP
340,240,90,100,1,1,0,0,1,0,0,1,10,160,80,10,UP
340,230,90,100,1,1,0,0,0,0,0,1,170,150,80,10,LEFT
330,230,90,100,1,1,0,0,0,0,1,1,160,150,10,10,UP
330,220,90,100,1,1,0,0,0,0,0,1,160,140,90,10,LEFT
320,220,90,100,1,1,0,0,0,0,1,0,150,150,10,20,LEFT
310,220,90,100,1,1,0,0,0,0,1,0,140,150,10,30,LEFT
300,220,90,100,1,1,0,0,0,0,1,0,130,150,10,30,UP
300,210,90,100,1,1,0,0,0,0,0,1,130,140,120,10,LEFT
290,210,90,100,1,1,0,0,0,0,1,0,120,140,10,40,LEFT
280,210,90,100,1,1,0,0,0,0,1,0,110,160,10,40,LEFT
270,210,90,100,1,1,0,0,0,0,1,0,100,160,10,50,UP
270,200,90,100,1,1,0,0,0,0,0,1,100,150,150,10,UP
270,190,90,100,1,1,0,0,0,0,0,1,100,140,150,10,LEFT
260,190,90,100,1,1,0,0,0,0,1,0,90,180,10,80,LEFT
250,190,90,100,1,1,0,0,0,0,1,0,80,180,10,80,LEFT
240,190,90,100,1,1,0,0,0,0,1,0,70,180,10,80,UP
240,180,90,100,1,1,0,0,0,0,0,1,80,170,180,10,UP
240,170,90,100,1,1,0,0,0,0,0,1,110,160,180,10,LEFT
230,170,90,100,1,1,0,0,0,0,1,0,100,150,10,90,LEFT
220,170,90,100,1,1,0,0,0,0,1,0,90,130,10,80,UP
220,160,90,100,1,1,0,0,0,0,0,1,90,120,200,10,UP
220,150,90,100,1,1,0,0,0,0,0,1,110,110,200,10,UP
220,140,90,100,1,1,0,0,0,0,0,1,110,100,200,10,LEFT
210,140,90,100,1,1,0,0,0,0,1,0,100,100,10,110,UP
210,130,90,100,1,1,0,0,0,0,0,1,100,90,210,10,UP
210,120,90,100,1,1,0,0,0,0,0,1,120,80,210,10,UP
210,110,90,100,1,1,0,0,0,0,0,1,130,120,210,10,LEFT
200,110,90,100,1,1,0,0,0,0,1,0,120,120,10,140,LEFT
190,110,90,100,1,1,0,0,0,0,1,0,110,60,10,130,UP
190,100,90,100,1,0,0,0,0,0,0,1,130,110,230,10,LEFT
180,100,90,100,1,0,0,0,0,0,1,0,120,110,10,140,LEFT
170,100,90,100,1,0,0,0,0,0,1,0,110,110,10,90,LEFT
160,100,90,100,1,0,0,0,0,0,1,0,100,110,10,80,LEFT
150,100,90,100,1,0,0,0,0,0,1,0,90,110,10,80,LEFT
140,100,90,100,1,0,0,0,0,0,1,0,80,110,10,80,LEFT
130,100,90,100,1,0,0,0,0,0,1,0,70,110,10,60,LEFT
120,100,90,100,1,0,0,0,0,0,1,0,60,110,10,60,LEFT
110,100,90,100,1,0,0,0,0,0,1,0,50,110,10,30,LEFT
100,100,90,100,1,0,0,0,0,0,1,0,40,110,10,30,LEFT
90,100,160,20,0,1,1,0,0,0,1,0,30,50,10,20,UP
90,90,160,20,0,1,1,0,0,0,0,1,50,100,330,10,UP
90,80,160,20,0,1,1,0,0,0,0,1,50,90,330,10,UP
90,70,160,20,0,1,1,0,0,0,0,1,50,80,330,10,UP
90,60,160,20,0,1,1,0,0,0,0,1,50,70,330,10,RIGHT
100,60,160,20,0,1,1,0,1,0,0,0,10,70,320,40,UP
100,50,160,20,0,1,1,0,0,0,0,1,110,60,320,10,UP
100,40,160,20,0,1,1,0,0,0,0,1,110,50,320,10,UP
100,30,160,20,0,1,1,0,0,0,0,1,110,40,320,10,UP
100,20,160,20,0,0,1,0,0,0,0,1,110,30,320,10,RIGHT
110,20,160,20,0,0,1,0,1,0,0,0,10,30,310,80,RIGHT
120,20,160,20,0,0,1,0,1,0,0,0,10,30,300,80,RIGHT
130,20,160,20,0,0,1,0,1,0,0,0,10,30,290,80,RIGHT
140,20,160,20,0,0,1,0,1,0,0,0,10,30,280,80,RIGHT
150,20,160,20,0,0,1,0,1,0,0,0,10,30,270,80,RIGHT
160,20,50,210,1,0,0,1,1,0,0,0,10,30,260,80,UP
160,10,50,210,1,0,0,1,0,0,0,1,170,20,260,10,LEFT
150,10,50,210,1,0,0,1,0,0,1,1,160,20,10,10,LEFT
140,10,50,210,1,0,0,1,0,0,1,1,150,20,10,10,LEFT
130,10,50,210,1,0,0,1,0,0,1,1,140,20,10,10,LEFT
120,10,50,210,1,0,0,1,0,0,1,1,130,20,10,10,LEFT
110,10,50,210,1,0,0,1,0,0,1,1,120,20,10,10,LEFT
100,10,50,210,1,0,0,1,0,0,1,1,110,20,10,10,LEFT
90,10,50,210,1,0,0,1,0,0,1,0,100,20,10,50,DOWN
90,20,50,210,1,0,0,1,0,1,1,0,100,10,10,40,LEFT
80,20,50,210,1,0,0,1,0,0,1,0,90,30,10,400,DOWN
80,30,50,210,1,0,0,1,0,1,0,0,90,10,20,390,DOWN
80,40,50,210,1,0,0,1,0,1,0,0,90,10,20,380,DOWN
80,50,50,210,1,0,0,1,0,1,0,0,90,10,20,370,DOWN
80,60,50,210,1,0,0,1,0,1,1,0,90,10,10,360,DOWN
80,70,50,210,1,0,0,1,0,1,1,0,90,10,10,350,DOWN
80,80,50,210,1,0,0,1,0,1,1,0,90,10,10,340,DOWN
80,90,50,210,1,0,0,1,0,1,1,0,90,10,10,330,DOWN
80,100,50,210,1,0,0,1,0,1,1,0,90,10,10,320,DOWN
80,110,50,210,1,0,0,1,0,1,0,0,90,10,110,310,DOWN
80,120,50,210,1,0,0,1,0,1,0,0,90,10,130,300,DOWN
80,130,50,210,1,0,0,1,0,1,0,0,90,10,130,290,DOWN
80,140,50,210,1,0,0,1,0,1,0,0,90,10,130,280,DOWN
80,150,50,210,1,0,0,1,0,1,0,0,90,10,140,270,DOWN
80,160,50,210,1,0,0,1,0,1,0,0,90,10,140,260,DOWN
80,170,50,210,1,0,0,1,0,1,0,0,90,10,140,250,DOWN
80,180,50,210,1,0,0,1,0,1,0,0,90,10,160,240,LEFT
70,180,50,210,1,0,0,1,0,0,1,0,80,190,10,240,DOWN
70,190,50,210,1,0,0,1,0,1,0,0,80,10,170,230,DOWN
70,200,50,210,1,0,0,1,0,1,0,0,80,10,200,220,DOWN
70,210,50,210,1,0,0,0,0,1,0,0,80,10,200,210,LEFT
60,210,50,210,1,0,0,0,0,0,1,0,70,220,10,210,LEFT
50,210,310,330,0,0,1,1,0,0,1,0,60,220,10,210,DOWN
50,220,310,330,0,0,1,1,0,1,0,0,60,10,250,200,RIGHT
60,220,310,330,0,0,1,1,1,1,0,0,10,10,240,200,RIGHT
70,220,310,330,0,0,1,1,1,1,0,0,10,10,230,200,DOWN
70,230,310,330,0,0,1,1,0,1,0,0,80,10,260,190,DOWN
70,240,310,330,0,0,1,1,0,1,0,0,80,10,250,180,DOWN
70,250,310,330,0,0,1,1,0,1,0,0,80,10,210,170,DOWN
70,260,310,330,0,0,1,1,0,1,0,0,80,10,210,160,DOWN
70,270,310,330,0,0,1,1,0,1,0,0,80,10,350,150,DOWN
70,280,310,330,0,0,1,1,0,1,0,0,80,10,350,140,DOWN
70,290,310,330,0,0,1,1,0,1,0,0,80,10,350,130,DOWN
70,300,310,330,0,0,1,1,0,1,0,0,80,10,350,120,DOWN
70,310,310,330,0,0,1,1,0,1,0,0,80,10,350,110,DOWN
70,320,310,330,0,0,1,1,0,1,0,0,80,10,350,100,RIGHT
80,320,310,330,0,0,1,1,1,0,0,0,10,140,340,100,RIGHT
90,320,310,330,0,0,1,1,1,0,0,0,10,220,330,100,DOWN
90,330,310,330,0,0,1,0,0,1,0,0,100,10,330,90,RIGHT
100,330,310,330,0,0,1,0,1,0,0,0,10,230,320,90,RIGHT
110,330,310,330,0,0,1,0,1,0,0,0,10,230,310,90,RIGHT
120,330,310,330,0,0,1,0,1,0,0,0,10,230,300,90,RIGHT
130,330,310,330,0,0,1,0,1,0,0,0,10,230,290,90,RIGHT
140,330,310,330,0,0,1,0,1,0,0,0,10,230,280,90,RIGHT
150,330,310,330,0,0,1,0,1,0,0,0,10,230,270,90,RIGHT
160,330,310,330,0,0,1,0,1,0,0,0,10,230,260,90,RIGHT
170,330,310,330,0,0,1,0,1,0,0,0,10,230,250,90,RIGHT
180,330,310,330,0,0,1,0,1,0,0,0,10,230,240,90,RIGHT
190,330,310,330,0,0,1,0,1,0,0,0,10,220,230,90,RIGHT
200,330,310,330,0,0,1,0,1,0,0,0,10,220,220,90,RIGHT
210,330,310,330,0,0,1,0,1,0,0,0,10,190,210,90,RIGHT
220,330,310,330,0,0,1,0,1,0,0,0,10,160,200,90,RIGHT
230,330,310,330,0,0,1,0,1,0,0,0,10,160,190,90,RIGHT
240,330,310,330,0,0,1,0,1,0,0,0,10,140,180,90,RIGHT
250,330,310,330,0,0,1,0,1,0,0,0,10,140,170,90,RIGHT
260,330,310,330,0,0,1,0,1,0,0,0,10,340,160,90,RIGHT
270,330,310,330,0,0,1,0,1,0,0,0,10,340,150,90,RIGHT
280,330,310,330,0,0,1,0,1,0,0,0,10,340,140,90,RIGHT
290,330,310,330,0,0,1,0,1,0,0,0,10,340,130,90,RIGHT
300,330,310,330,0,0,1,0,1,0,0,0,10,340,120,90,RIGHT
310,330,110,190,1,1,0,0,1,0,0,0,10,340,110,90,UP
310,320,110,190,1,1,0,0,0,0,0,1,220,330,110,10,UP
310,310,110,190,1,1,0,0,0,0,0,1,240,320,110,10,UP
310,300,110,190,1,1,0,0,0,0,0,1,240,310,110,10,LEFT
300,300,110,190,1,1,0,0,0,0,1,0,230,310,10,30,LEFT
290,300,110,190,1,1,0,0,0,0,1,0,220,310,10,30,UP
290,290,110,190,1,1,0,0,0,0,0,1,220,300,130,10,LEFT
280,290,110,190,1,1,0,0,0,0,1,0,210,300,10,40,LEFT
270,290,110,190,1,1,0,0,0,0,1,0,200,300,10,40,UP
270,280,110,190,1,1,0,0,0,0,0,1,200,290,150,10,LEFT
260,280,110,190,1,1,0,0,0,0,1,0,190,290,10,50,LEFT
250,280,110,190,1,1,0,0,0,0,1,0,180,290,10,50,LEFT
240,280,110,190,1,1,0,0,0,0,1,0,170,290,10,50,LEFT
230,280,110,190,1,1,0,0,0,0,1,0,160,290,10,50,UP
230,270,110,190,1,1,0,0,0,0,0,1,160,280,190,10,LEFT
220,270,110,190,1,1,0,0,0,0,1,0,150,280,10,60,LEFT
210,270,110,190,1,1,0,0,0,0,1,0,140,280,10,60,UP
210,260,110,190,1,1,0,0,0,0,0,1,140,270,210,10,LEFT
200,260,110,190,1,1,0,0,0,0,1,0,130,270,10,70,UP
200,250,110,190,1,1,0,0,0,0,0,1,130,260,220,10,LEFT
190,250,110,190,1,1,0,0,0,0,1,0,120,260,10,80,LEFT
180,250,110,190,1,1,0,0,0,0,1,0,110,260,10,80,LEFT
170,250,110,190,1,1,0,0,0,0,1,0,100,260,10,80,LEFT
160,250,110,190,1,1,0,0,0,0,1,0,90,230,10,80,LEFT
150,250,110,190,1,1,0,0,0,0,1,0,80,230,10,80,LEFT
140,250,110,190,1,1,0,0,0,0,1,0,70,230,10,80,LEFT
130,250,110,190,1,1,0,0,0,0,1,0,60,230,10,80,UP
130,240,110,190,1,1,0,0,0,0,0,1,60,220,290,10,LEFT
120,240,110,190,1,1,0,0,0,0,1,0,50,220,10,90,UP
120,230,110,190,1,1,0,0,0,0,0,1,50,210,300,10,UP
120,220,110,190,1,1,0,0,0,0,0,1,50,200,300,10,UP
120,210,110,190,1,1,0,0,0,0,0,1,50,190,300,10,UP
120,200,110,190,1,1,0,0,0,0,0,1,50,180,300,10,UP
120,190,110,190,1,0,0,0,0,0,0,1,50,180,300,10,LEFT
110,190,140,90,0,1,1,0,0,0,1,0,40,180,10,140,UP
110,180,140,90,0,1,1,0,0,0,0,1,30,170,310,10,UP
110,170,140,90,0,1,1,0,0,0,0,1,30,160,310,10,RIGHT
120,170,140,90,0,1,1,0,1,0,0,0,10,160,300,20,UP
120,160,140,90,0,1,1,0,0,0,0,1,40,150,300,10,UP
120,150,140,90,0,1,1,0,0,0,0,1,40,140,300,10,UP
120,140,140,90,0,1,1,0,0,0,0,1,40,130,300,10,UP
120,130,140,90,0,1,1,0,0,0,0,1,40,120,300,10,UP
120,120,140,90,0,1,1,0,0,0,0,1,40,110,300,10,UP
120,110,140,90,0,1,1,0,0,0,0,1,40,120,300,10,UP
120,100,140,90,0,1,1,0,0,0,0,1,40,110,300,10,UP
120,90,140,90,0,0,1,0,0,0,0,1,40,100,300,10,RIGHT
130,90,140,90,0,0,1,0,1,0,0,0,10,100,290,150,RIGHT
140,90,40,190,1,0,0,1,1,0,0,0,10,100,280,160,UP
140,80,40,190,1,0,0,1,0,0,0,1,60,90,280,10,LEFT
130,80,40,190,1,0,0,1,0,0,1,1,50,90,10,10,LEFT
120,80,40,190,1,0,0,1,0,0,1,1,40,90,10,10,LEFT
110,80,40,190,1,0,0,1,0,0,1,0,30,90,10,90,LEFT
100,80,40,190,1,0,0,1,0,0,1,0,20,90,10,250,LEFT
90,80,40,190,1,0,0,1,1,0,1,0,10,90,10,240,UP
90,70,40,190,1,0,0,1,0,0,0,1,100,80,330,10,UP
90,60,40,190,1,0,0,1,0,0,0,1,100,70,330,10,LEFT
80,60,40,190,1,0,0,1,0,0,1,0,90,70,10,40,DOWN
80,70,40,190,1,0,0,1,0,1,1,0,90,10,10,40,DOWN
80,80,40,190,1,0,0,1,0,1,1,0,90,10,10,40,LEFT
70,80,40,190,1,0,0,1,0,0,1,0,80,90,10,100,DOWN
70,90,40,190,1,0,0,1,0,1,0,0,80,10,50,90,DOWN
70,100,40,190,1,0,0,1,0,1,0,0,80,10,50,80,DOWN
70,110,40,190,1,0,0,1,0,1,0,0,80,10,50,70,LEFT
60,110,40,190,1,0,0,1,0,0,1,0,70,120,10,100,DOWN
60,120,40,190,1,0,0,1,0,1,0,0,70,10,60,90,DOWN
60,130,40,190,1,0,0,1,0,1,0,0,70,10,60,80,DOWN
60,140,40,190,1,0,0,1,0,1,0,0,70,10,60,70,DOWN
60,150,40,190,1,0,0,1,0,1,0,0,70,10,60,60,DOWN
60,160,40,190,1,0,0,1,0,1,0,0,70,10,60,50,LEFT
